Name,Lat,Long,Year,Mean
WALPEUP,-35.1369,142.0237,1970,28.25
WALPEUP,-35.1369,142.0237,1980,32.11
WALPEUP,-35.1369,142.0237,1990,26.44
WALPEUP,-35.1369,142.0237,2000,28.76
WALPEUP,-35.1369,142.0237,2010,29.43
WALPEUP,-35.1369,142.0237,2020,23.12
WALPEUP,-35.1369,142.0237,2030,27.91
WEMEN,-34.7000,142.7000,1930,22.9
WEMEN,-34.7000,142.7000,1940,25.56
WEMEN,-34.7000,142.7000,2030,23.75
WERRIMULL,-34.3883,141.5954,1930,14.71
WERRIMULL,-34.3883,141.5954,1940,19.82
WERRIMULL,-34.3883,141.5954,1950,19.2
WERRIMULL,-34.3883,141.5954,1960,25.45
WERRIMULL,-34.3883,141.5954,1970,22.47
WERRIMULL,-34.3883,141.5954,1980,28.9
WERRIMULL,-34.3883,141.5954,2000,24.86
WERRIMULL,-34.3883,141.5954,2010,21.13
WERRIMULL,-34.3883,141.5954,2020,21.02
WERRIMULL,-34.3883,141.5954,2030,22.75
WILLAH,-34.5000,141.9000,1930,25.25
WILLAH,-34.5000,141.9000,1940,21.68
WILLAH,-34.5000,141.9000,1950,18.05
WILLAH,-34.5000,141.9000,1960,27.09
WILLAH,-34.5000,141.9000,1970,23.11
WILLAH,-34.5000,141.9000,2030,23.4
WINNAMBOOL (KULWIN),-34.9536,142.7392,1930,25.14
WINNAMBOOL (KULWIN),-34.9536,142.7392,1940,23.04
WINNAMBOOL (KULWIN),-34.9536,142.7392,1950,22.31
WINNAMBOOL (KULWIN),-34.9536,142.7392,1960,25.09
WINNAMBOOL (KULWIN),-34.9536,142.7392,1970,25.27
WINNAMBOOL (KULWIN),-34.9536,142.7392,1980,31.05
WINNAMBOOL (KULWIN),-34.9536,142.7392,1990,25.29
WINNAMBOOL (KULWIN),-34.9536,142.7392,2000,25.49
WINNAMBOOL (KULWIN),-34.9536,142.7392,2010,22.64
WINNAMBOOL (KULWIN),-34.9536,142.7392,2020,21.33
WINNAMBOOL (KULWIN),-34.9536,142.7392,2030,24.74
WOOD WOOD,-35.1000,143.3500,1940,19.39
WOOD WOOD,-35.1000,143.3500,1950,24.05
WOOD WOOD,-35.1000,143.3500,1960,33.24
WOOD WOOD,-35.1000,143.3500,2030,27.7
WOORINEEN,-35.3000,143.5000,1920,23.49
WOORINEEN,-35.3000,143.5000,1930,23.31
WOORINEEN,-35.3000,143.5000,1940,23.71
WOORINEEN,-35.3000,143.5000,2030,23.06
WOORNACK,-35.1500,142.4833,1920,31.49
WOORNACK,-35.1500,142.4833,1930,25.96
WOORNACK,-35.1500,142.4833,1940,25.09
WOORNACK,-35.1500,142.4833,1950,24.74
WOORNACK,-35.1500,142.4833,1960,30.27
WOORNACK,-35.1500,142.4833,1970,28.68
WOORNACK,-35.1500,142.4833,2030,27.89
YARRARA,-34.4000,141.4167,1950,20.25
YARRARA,-34.4000,141.4167,1960,22.94
YARRARA,-34.4000,141.4167,1970,24.53
YARRARA,-34.4000,141.4167,2030,22.97
YUNGERA,-34.8000,143.1000,1930,25.13
YUNGERA,-34.8000,143.1000,1940,24.94
YUNGERA,-34.8000,143.1000,1950,23.85
YUNGERA,-34.8000,143.1000,2030,24.25
MALLANBOOL,-34.5000,141.5333,1950,24.7
MALLANBOOL,-34.5000,141.5333,2030,27.01
STRATTON,-35.4000,142.6000,1950,29.02
STRATTON,-35.4000,142.6000,2030,29.34
MILDURA POST OFFICE,-34.1833,142.2000,1890,31.26
MILDURA POST OFFICE,-34.1833,142.2000,1900,22.43
MILDURA POST OFFICE,-34.1833,142.2000,1910,23.25
MILDURA POST OFFICE,-34.1833,142.2000,1920,24.54
MILDURA POST OFFICE,-34.1833,142.2000,1930,18.68
MILDURA POST OFFICE,-34.1833,142.2000,1940,22.74
MILDURA POST OFFICE,-34.1833,142.2000,2030,22.39
WALPEUP AREA GAUGE,-35.1000,142.0000,2030,29.95
NATYA,-34.9500,143.2333,2030,45.99
BARING (PATCHWOLLOCK),-35.3000,142.0000,1930,21.72
BARING (PATCHWOLLOCK),-35.3000,142.0000,1940,25.16
BARING (PATCHWOLLOCK),-35.3000,142.0000,1950,24.91
BARING (PATCHWOLLOCK),-35.3000,142.0000,2030,24.48
BENETOOK STATE SCHOOL,-34.4000,142.0000,1930,14.57
BENETOOK STATE SCHOOL,-34.4000,142.0000,1940,20.37
BENETOOK STATE SCHOOL,-34.4000,142.0000,2030,18.24
CHILLINGOLLAH,-35.2833,143.0500,1910,25.2
CHILLINGOLLAH,-35.2833,143.0500,1920,42.54
CHILLINGOLLAH,-35.2833,143.0500,1940,21.9
CHILLINGOLLAH,-35.2833,143.0500,2030,28.21
GUNAMALARY,-35.4000,141.1000,1930,23.31
GUNAMALARY,-35.4000,141.1000,2030,24.88
HATTAH,-34.7500,142.3000,1920,31.34
HATTAH,-34.7500,142.3000,2030,26.55
IRYMPLE,-34.2333,142.1667,2030,26.58
KARAWINNA POST OFFICE,-34.4000,141.7000,1930,20.62
KARAWINNA POST OFFICE,-34.4000,141.7000,1940,19.61
KARAWINNA POST OFFICE,-34.4000,141.7000,1960,20.16
KARAWINNA POST OFFICE,-34.4000,141.7000,2030,20.69
KARAWINNA 1,-34.4000,141.7000,1930,22.29
KARAWINNA 1,-34.4000,141.7000,2030,24.75
KOLEYA,-34.5000,141.7000,1940,22.28
KOLEYA,-34.5000,141.7000,2030,20.95
KOLEYA (COWANS TANK),-34.5000,141.7000,1930,25.62
KOLEYA (COWANS TANK),-34.5000,141.7000,1940,25.06
KOLEYA (COWANS TANK),-34.5000,141.7000,1950,24.98
KOLEYA (COWANS TANK),-34.5000,141.7000,2030,25.1
NANDALY (TYRELL WEST),-35.4000,142.7000,1900,24.95
NANDALY (TYRELL WEST),-35.4000,142.7000,1910,24.88
NANDALY (TYRELL WEST),-35.4000,142.7000,1920,26.14
NANDALY (TYRELL WEST),-35.4000,142.7000,1930,22.33
NANDALY (TYRELL WEST),-35.4000,142.7000,2030,24.4
NEDS CORNER HOMESTEAD,-34.2000,141.5000,1890,23.7
NEDS CORNER HOMESTEAD,-34.2000,141.5000,1900,20.27
NEDS CORNER HOMESTEAD,-34.2000,141.5000,1910,21.56
NEDS CORNER HOMESTEAD,-34.2000,141.5000,1920,23.59
NEDS CORNER HOMESTEAD,-34.2000,141.5000,1930,21.84
NEDS CORNER HOMESTEAD,-34.2000,141.5000,2030,22.23
NOWINGI,-34.6000,142.2000,1930,20.0
NOWINGI,-34.6000,142.2000,1940,25.46
NOWINGI,-34.6000,142.2000,2030,23.31
NOWIE,-35.3000,142.3000,1900,15.95
NOWIE,-35.3000,142.3000,1910,24.84
NOWIE,-35.3000,142.3000,2030,26.72
PANITYA EAST,-35.2500,141.1000,1910,47.75
PANITYA EAST,-35.2500,141.1000,1920,27.2
PANITYA EAST,-35.2500,141.1000,2030,29.51
PIANGIL (BURRA BURRA),-35.0500,143.3000,1880,30.44
PIANGIL (BURRA BURRA),-35.0500,143.3000,1890,28.73
PIANGIL (BURRA BURRA),-35.0500,143.3000,1900,27.94
PIANGIL (BURRA BURRA),-35.0500,143.3000,2030,26.98
TARRANGO,-34.4000,141.8000,1940,20.08
TARRANGO,-34.4000,141.8000,2030,20.22
UNDERBOOL (CHESIS PLAINS),-35.2000,141.8000,1920,24.53
UNDERBOOL (CHESIS PLAINS),-35.2000,141.8000,1930,23.3
UNDERBOOL (CHESIS PLAINS),-35.2000,141.8000,2030,24.11
YOUNGEIRA,-34.8000,143.1000,1900,25.86
YOUNGEIRA,-34.8000,143.1000,1910,25.03
YOUNGEIRA,-34.8000,143.1000,1920,25.21
YOUNGEIRA,-34.8000,143.1000,2030,25.59
DANYO,-35.3000,141.3000,1920,23.1
DANYO,-35.3000,141.3000,1930,28.15
DANYO,-35.3000,141.3000,1940,25.36
DANYO,-35.3000,141.3000,2030,26.48
KARWEEN SOUTH,-34.4667,141.2667,1960,28.46
KARWEEN SOUTH,-34.4667,141.2667,1970,23.45
KARWEEN SOUTH,-34.4667,141.2667,1980,27.51
KARWEEN SOUTH,-34.4667,141.2667,2030,24.47
NANGILOC,-34.4833,142.3500,1960,28.73
NANGILOC,-34.4833,142.3500,2030,28.3
BRONZEWING,-35.1890,142.3725,1940,15.94
BRONZEWING,-35.1890,142.3725,1950,22.69
BRONZEWING,-35.1890,142.3725,1960,28.02
BRONZEWING,-35.1890,142.3725,1970,26.18
BRONZEWING,-35.1890,142.3725,1980,31.3
BRONZEWING,-35.1890,142.3725,1990,24.33
BRONZEWING,-35.1890,142.3725,2000,26.13
BRONZEWING,-35.1890,142.3725,2010,24.74
BRONZEWING,-35.1890,142.3725,2020,23.15
BRONZEWING,-35.1890,142.3725,2030,25.69
NOWINGI WEST,-34.6333,142.0000,1970,17.4
NOWINGI WEST,-34.6333,142.0000,2030,17.04
BOUNDARY BEND,-34.7164,143.1506,1970,31.1
BOUNDARY BEND,-34.7164,143.1506,1980,32.45
BOUNDARY BEND,-34.7164,143.1506,1990,28.44
BOUNDARY BEND,-34.7164,143.1506,2000,28.19
BOUNDARY BEND,-34.7164,143.1506,2010,25.3
BOUNDARY BEND,-34.7164,143.1506,2020,23.46
BOUNDARY BEND,-34.7164,143.1506,2030,28.0
MURRAYVILLE (CARINA),-35.2484,141.0808,1970,34.81
MURRAYVILLE (CARINA),-35.2484,141.0808,1980,30.24
MURRAYVILLE (CARINA),-35.2484,141.0808,1990,26.53
MURRAYVILLE (CARINA),-35.2484,141.0808,2000,29.57
MURRAYVILLE (CARINA),-35.2484,141.0808,2010,25.4
MURRAYVILLE (CARINA),-35.2484,141.0808,2020,26.1
MURRAYVILLE (CARINA),-35.2484,141.0808,2030,28.03
TUTYE (BUNUROUK),-35.2848,141.4949,1970,30.35
TUTYE (BUNUROUK),-35.2848,141.4949,1980,28.93
TUTYE (BUNUROUK),-35.2848,141.4949,1990,26.41
TUTYE (BUNUROUK),-35.2848,141.4949,2000,28.75
TUTYE (BUNUROUK),-35.2848,141.4949,2010,24.48
TUTYE (BUNUROUK),-35.2848,141.4949,2020,26.18
TUTYE (BUNUROUK),-35.2848,141.4949,2030,27.11
LINGA,-35.1683,141.6922,1970,33.96
LINGA,-35.1683,141.6922,1980,29.75
LINGA,-35.1683,141.6922,1990,27.16
LINGA,-35.1683,141.6922,2000,31.78
LINGA,-35.1683,141.6922,2010,24.05
LINGA,-35.1683,141.6922,2020,24.02
LINGA,-35.1683,141.6922,2030,27.61
MURRAYVILLE (NGALLO),-35.3678,141.0625,1970,33.73
MURRAYVILLE (NGALLO),-35.3678,141.0625,1980,31.02
MURRAYVILLE (NGALLO),-35.3678,141.0625,1990,26.18
MURRAYVILLE (NGALLO),-35.3678,141.0625,2000,28.68
MURRAYVILLE (NGALLO),-35.3678,141.0625,2010,25.33
MURRAYVILLE (NGALLO),-35.3678,141.0625,2020,25.13
MURRAYVILLE (NGALLO),-35.3678,141.0625,2030,27.9
BERROOK,-34.9470,141.0054,1970,23.48
BERROOK,-34.9470,141.0054,1980,25.52
BERROOK,-34.9470,141.0054,1990,20.89
BERROOK,-34.9470,141.0054,2000,28.18
BERROOK,-34.9470,141.0054,2030,25.67
HATTAH LAKES,-34.7667,142.3333,1970,21.4
HATTAH LAKES,-34.7667,142.3333,1980,30.57
HATTAH LAKES,-34.7667,142.3333,2030,27.27
BOINKA,-35.2000,141.6000,1920,29.6
BOINKA,-35.2000,141.6000,1940,20.33
BOINKA,-35.2000,141.6000,1960,23.71
BOINKA,-35.2000,141.6000,2030,24.89
CULLULLERAINE,-34.2833,141.5833,1930,23.46
CULLULLERAINE,-34.2833,141.5833,2030,20.53
MITTYACK WEST,-35.2000,142.5000,2030,25.22
MERRINEE NORTH,-34.2000,141.8000,2030,19.79
MERRINEE (KOMBAHLA),-34.3500,141.8000,1930,20.62
MERRINEE (KOMBAHLA),-34.3500,141.8000,2030,21.36
GAYFIELD,-34.8000,142.4000,1930,21.38
GAYFIELD,-34.8000,142.4000,1940,24.47
GAYFIELD,-34.8000,142.4000,2030,23.33
BARING NORTH,-35.3333,142.0833,1930,20.77
BARING NORTH,-35.3333,142.0833,2030,20.77
KOORKAB,-34.8333,143.1000,1930,18.22
KOORKAB,-34.8333,143.1000,2030,23.51
GLENCAIRN POST OFFICE,-35.0667,143.0667,2030,25.32
TEMPY,-35.3500,142.4167,1920,36.21
TEMPY,-35.3500,142.4167,2030,28.58
ROBINVALE CONSOLIDATED SCHOOL,-34.6000,142.7833,1970,10.6
ROBINVALE CONSOLIDATED SCHOOL,-34.6000,142.7833,2030,31.55
MANANGATANG (DINAN),-34.9000,142.8000,2030,25.53
PATCHEWOLLOCK NORTH,-35.3000,142.1000,2030,26.95
BERROOK,-34.8000,141.0000,2030,19.45
OUYEN (TRINITA),-34.8667,142.3000,1930,22.18
OUYEN (TRINITA),-34.8667,142.3000,2030,25.21
WERRIMUL (MERINGUR NORTH),-34.2667,141.3333,1940,14.56
WERRIMUL (MERINGUR NORTH),-34.2667,141.3333,2030,14.37
WOOD WOOD (PRETTY PINE),-35.2333,143.1833,2030,27.81
LINDSAY POINT,-34.1051,141.0166,1980,32.98
LINDSAY POINT,-34.1051,141.0166,1990,22.59
LINDSAY POINT,-34.1051,141.0166,2000,23.84
LINDSAY POINT,-34.1051,141.0166,2010,20.09
LINDSAY POINT,-34.1051,141.0166,2020,21.81
LINDSAY POINT,-34.1051,141.0166,2030,23.86
LAKE CULLULLERAINE,-34.2747,141.5878,1980,22.35
LAKE CULLULLERAINE,-34.2747,141.5878,1990,21.07
LAKE CULLULLERAINE,-34.2747,141.5878,2000,24.25
LAKE CULLULLERAINE,-34.2747,141.5878,2030,21.15
ROBINVALE (KYNDALYN PARK COMPARISON),-34.7223,142.9297,2030,24.02
BAEL BAEL,-35.7000,143.7000,1910,26.04
BAEL BAEL,-35.7000,143.7000,1920,29.21
BAEL BAEL,-35.7000,143.7000,1930,26.61
BAEL BAEL,-35.7000,143.7000,1940,25.66
BAEL BAEL,-35.7000,143.7000,1950,22.54
BAEL BAEL,-35.7000,143.7000,2030,26.08
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,1920,30.18
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,1930,28.25
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,1940,31.51
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,1950,27.09
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,1960,35.34
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,1970,30.05
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,1980,37.29
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,1990,34.17
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,2000,35.84
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,2010,30.58
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,2020,29.12
QUAMBATOOK (BARRAPORT NORTH),-35.9809,143.6479,2030,31.91
BEAUCHAMP,-35.6000,143.6000,1910,27.41
BEAUCHAMP,-35.6000,143.6000,1920,27.0
BEAUCHAMP,-35.6000,143.6000,1930,23.92
BEAUCHAMP,-35.6000,143.6000,1940,25.71
BEAUCHAMP,-35.6000,143.6000,1950,24.58
BEAUCHAMP,-35.6000,143.6000,1960,31.51
BEAUCHAMP,-35.6000,143.6000,1970,28.34
BEAUCHAMP,-35.6000,143.6000,2030,26.84
BEULAH,-35.9000,142.4000,1890,46.07
BEULAH,-35.9000,142.4000,1900,27.39
BEULAH,-35.9000,142.4000,1910,29.15
BEULAH,-35.9000,142.4000,1920,29.96
BEULAH,-35.9000,142.4000,1930,27.12
BEULAH,-35.9000,142.4000,1940,23.96
BEULAH,-35.9000,142.4000,2030,28.01
BEULAH,-35.9368,142.4213,1900,20.61
BEULAH,-35.9368,142.4213,1910,30.21
BEULAH,-35.9368,142.4213,1920,31.14
BEULAH,-35.9368,142.4213,1930,31.17
BEULAH,-35.9368,142.4213,1940,28.85
BEULAH,-35.9368,142.4213,1950,30.55
BEULAH,-35.9368,142.4213,1960,35.51
BEULAH,-35.9368,142.4213,1970,31.1
BEULAH,-35.9368,142.4213,1980,33.34
BEULAH,-35.9368,142.4213,1990,30.49
BEULAH,-35.9368,142.4213,2000,35.72
BEULAH,-35.9368,142.4213,2010,28.64
BEULAH,-35.9368,142.4213,2020,27.6
BEULAH,-35.9368,142.4213,2030,30.62
BERRIWILLOCK,-35.6367,142.9950,1900,24.16
BERRIWILLOCK,-35.6367,142.9950,1920,27.75
BERRIWILLOCK,-35.6367,142.9950,1930,28.65
BERRIWILLOCK,-35.6367,142.9950,1940,25.88
BERRIWILLOCK,-35.6367,142.9950,1950,26.86
BERRIWILLOCK,-35.6367,142.9950,1960,31.77
BERRIWILLOCK,-35.6367,142.9950,1970,28.92
BERRIWILLOCK,-35.6367,142.9950,1980,35.24
BERRIWILLOCK,-35.6367,142.9950,1990,28.39
BERRIWILLOCK,-35.6367,142.9950,2000,30.75
BERRIWILLOCK,-35.6367,142.9950,2010,25.38
BERRIWILLOCK,-35.6367,142.9950,2020,24.74
BERRIWILLOCK,-35.6367,142.9950,2030,28.49
BIRCHIP 2,-35.9000,142.8500,1930,25.35
BIRCHIP 2,-35.9000,142.8500,1940,28.14
BIRCHIP 2,-35.9000,142.8500,1950,26.48
BIRCHIP 2,-35.9000,142.8500,1960,34.21
BIRCHIP 2,-35.9000,142.8500,2030,29.09
BIRCHIP POST OFFICE,-35.9825,142.9156,1900,20.57
BIRCHIP POST OFFICE,-35.9825,142.9156,1910,28.94
BIRCHIP POST OFFICE,-35.9825,142.9156,1920,33.24
BIRCHIP POST OFFICE,-35.9825,142.9156,1930,28.68
BIRCHIP POST OFFICE,-35.9825,142.9156,1940,31.02
BIRCHIP POST OFFICE,-35.9825,142.9156,1950,27.91
BIRCHIP POST OFFICE,-35.9825,142.9156,1960,34.49
BIRCHIP POST OFFICE,-35.9825,142.9156,1970,28.65
BIRCHIP POST OFFICE,-35.9825,142.9156,1980,36.9
BIRCHIP POST OFFICE,-35.9825,142.9156,1990,31.45
BIRCHIP POST OFFICE,-35.9825,142.9156,2030,30.88
BIRCHIP (WOODLANDS),-35.9244,142.8510,1890,44.12
BIRCHIP (WOODLANDS),-35.9244,142.8510,1900,26.33
BIRCHIP (WOODLANDS),-35.9244,142.8510,1910,28.46
BIRCHIP (WOODLANDS),-35.9244,142.8510,1920,35.74
BIRCHIP (WOODLANDS),-35.9244,142.8510,1930,28.15
BIRCHIP (WOODLANDS),-35.9244,142.8510,1940,27.61
BIRCHIP (WOODLANDS),-35.9244,142.8510,1950,24.84
BIRCHIP (WOODLANDS),-35.9244,142.8510,1960,34.16
BIRCHIP (WOODLANDS),-35.9244,142.8510,1970,28.82
BIRCHIP (WOODLANDS),-35.9244,142.8510,1980,34.06
BIRCHIP (WOODLANDS),-35.9244,142.8510,1990,28.86
BIRCHIP (WOODLANDS),-35.9244,142.8510,2000,32.01
BIRCHIP (WOODLANDS),-35.9244,142.8510,2010,25.99
BIRCHIP (WOODLANDS),-35.9244,142.8510,2020,26.89
BIRCHIP (WOODLANDS),-35.9244,142.8510,2030,29.51
BOIGBEAT,-35.5504,142.9207,1920,27.13
BOIGBEAT,-35.5504,142.9207,1930,25.57
BOIGBEAT,-35.5504,142.9207,1940,26.3
BOIGBEAT,-35.5504,142.9207,1950,25.09
BOIGBEAT,-35.5504,142.9207,1960,31.34
BOIGBEAT,-35.5504,142.9207,1970,28.61
BOIGBEAT,-35.5504,142.9207,1980,32.18
BOIGBEAT,-35.5504,142.9207,1990,25.89
BOIGBEAT,-35.5504,142.9207,2000,27.36
BOIGBEAT,-35.5504,142.9207,2010,24.67
BOIGBEAT,-35.5504,142.9207,2020,24.18
BOIGBEAT,-35.5504,142.9207,2030,27.27
HOPETOUN AIRPORT,-35.7151,142.3569,2010,24.55
HOPETOUN AIRPORT,-35.7151,142.3569,2020,24.95
HOPETOUN AIRPORT,-35.7151,142.3569,2030,24.98
WAGON FLAT,-35.8726,141.3884,2030,25.83
BUDGERUM EAST,-35.7833,143.6667,1950,21.62
BUDGERUM EAST,-35.7833,143.6667,1960,29.39
BUDGERUM EAST,-35.7833,143.6667,1970,27.78
BUDGERUM EAST,-35.7833,143.6667,2030,27.61
CULGOA,-35.7170,143.1074,1900,28.44
CULGOA,-35.7170,143.1074,1910,29.36
CULGOA,-35.7170,143.1074,1920,31.93
CULGOA,-35.7170,143.1074,1930,29.32
CULGOA,-35.7170,143.1074,1940,28.93
CULGOA,-35.7170,143.1074,1950,26.72
CULGOA,-35.7170,143.1074,1960,32.62
CULGOA,-35.7170,143.1074,1970,29.63
CULGOA,-35.7170,143.1074,1980,34.32
CULGOA,-35.7170,143.1074,1990,28.44
CULGOA,-35.7170,143.1074,2000,29.97
CULGOA,-35.7170,143.1074,2010,25.38
CULGOA,-35.7170,143.1074,2020,29.49
CULGOA,-35.7170,143.1074,2030,29.7
GAMA,-35.5574,142.5432,1910,36.51
GAMA,-35.5574,142.5432,1920,29.11
GAMA,-35.5574,142.5432,1930,25.65
GAMA,-35.5574,142.5432,1940,25.16
GAMA,-35.5574,142.5432,1950,26.25
GAMA,-35.5574,142.5432,1960,31.77
GAMA,-35.5574,142.5432,1970,28.41
GAMA,-35.5574,142.5432,1980,30.96
GAMA,-35.5574,142.5432,2000,29.19
GAMA,-35.5574,142.5432,2010,24.57
GAMA,-35.5574,142.5432,2020,23.89
GAMA,-35.5574,142.5432,2030,27.76
BOORT (GREDGWIN),-35.9743,143.6099,1920,38.52
BOORT (GREDGWIN),-35.9743,143.6099,1930,28.81
BOORT (GREDGWIN),-35.9743,143.6099,1940,30.85
BOORT (GREDGWIN),-35.9743,143.6099,1950,27.3
BOORT (GREDGWIN),-35.9743,143.6099,1960,35.16
BOORT (GREDGWIN),-35.9743,143.6099,1970,30.07
BOORT (GREDGWIN),-35.9743,143.6099,1980,34.75
BOORT (GREDGWIN),-35.9743,143.6099,1990,32.23
BOORT (GREDGWIN),-35.9743,143.6099,2000,34.18
BOORT (GREDGWIN),-35.9743,143.6099,2010,28.43
BOORT (GREDGWIN),-35.9743,143.6099,2020,30.82
BOORT (GREDGWIN),-35.9743,143.6099,2030,31.72
GREDGWIN 3,-36.0000,143.5500,1950,29.8
GREDGWIN 3,-36.0000,143.5500,1960,33.54
GREDGWIN 3,-36.0000,143.5500,1970,30.39
GREDGWIN 3,-36.0000,143.5500,2030,32.69
HOPETOUN,-35.7344,142.3703,1900,22.7
HOPETOUN,-35.7344,142.3703,1910,28.36
HOPETOUN,-35.7344,142.3703,1920,30.96
HOPETOUN,-35.7344,142.3703,1930,27.41
HOPETOUN,-35.7344,142.3703,1940,25.63
HOPETOUN,-35.7344,142.3703,1950,25.17
HOPETOUN,-35.7344,142.3703,1960,30.9
HOPETOUN,-35.7344,142.3703,1970,29.57
HOPETOUN,-35.7344,142.3703,1980,30.36
HOPETOUN,-35.7344,142.3703,1990,27.43
HOPETOUN,-35.7344,142.3703,2030,28.26
KENMARE,-35.9167,142.1667,1900,24.77
KENMARE,-35.9167,142.1667,1910,30.18
KENMARE,-35.9167,142.1667,1920,30.32
KENMARE,-35.9167,142.1667,1930,30.61
KENMARE,-35.9167,142.1667,1940,26.83
KENMARE,-35.9167,142.1667,1950,27.54
KENMARE,-35.9167,142.1667,1960,31.03
KENMARE,-35.9167,142.1667,1970,28.56
KENMARE,-35.9167,142.1667,2030,29.43
KINNABULLA,-35.9000,142.8000,1910,29.42
KINNABULLA,-35.9000,142.8000,1940,26.31
KINNABULLA,-35.9000,142.8000,1950,25.32
KINNABULLA,-35.9000,142.8000,1960,32.55
KINNABULLA,-35.9000,142.8000,2030,28.56
LAKE BOGA (KUNAT),-35.5414,143.5284,1940,24.33
LAKE BOGA (KUNAT),-35.5414,143.5284,1950,24.06
LAKE BOGA (KUNAT),-35.5414,143.5284,1960,31.94
LAKE BOGA (KUNAT),-35.5414,143.5284,1970,27.0
LAKE BOGA (KUNAT),-35.5414,143.5284,1980,31.53
LAKE BOGA (KUNAT),-35.5414,143.5284,1990,27.17
LAKE BOGA (KUNAT),-35.5414,143.5284,2000,28.29
LAKE BOGA (KUNAT),-35.5414,143.5284,2010,25.74
LAKE BOGA (KUNAT),-35.5414,143.5284,2020,23.96
LAKE BOGA (KUNAT),-35.5414,143.5284,2030,27.12
LAKE CHARM,-35.6000,143.8000,1890,33.41
LAKE CHARM,-35.6000,143.8000,1900,23.4
LAKE CHARM,-35.6000,143.8000,1910,20.36
LAKE CHARM,-35.6000,143.8000,1930,26.94
LAKE CHARM,-35.6000,143.8000,1940,24.57
LAKE CHARM,-35.6000,143.8000,1950,26.27
LAKE CHARM,-35.6000,143.8000,1960,31.85
LAKE CHARM,-35.6000,143.8000,2030,26.31
LALBERT,-35.6694,143.3769,1920,31.7
LALBERT,-35.6694,143.3769,1940,23.48
LALBERT,-35.6694,143.3769,1950,28.91
LALBERT,-35.6694,143.3769,1960,34.53
LALBERT,-35.6694,143.3769,1970,30.74
LALBERT,-35.6694,143.3769,1980,32.48
LALBERT,-35.6694,143.3769,1990,29.29
LALBERT,-35.6694,143.3769,2010,31.42
LALBERT,-35.6694,143.3769,2020,27.63
LALBERT,-35.6694,143.3769,2030,30.33
LAKE BOGA STATE RESERVOIR,-35.4500,143.6333,1950,33.1
LAKE BOGA STATE RESERVOIR,-35.4500,143.6333,2030,33.96
LAKE BOGA,-35.4609,143.6286,1910,28.58
LAKE BOGA,-35.4609,143.6286,1920,29.39
LAKE BOGA,-35.4609,143.6286,1930,25.51
LAKE BOGA,-35.4609,143.6286,1940,27.73
LAKE BOGA,-35.4609,143.6286,1950,25.01
LAKE BOGA,-35.4609,143.6286,1960,25.74
LAKE BOGA,-35.4609,143.6286,1970,27.69
LAKE BOGA,-35.4609,143.6286,1980,33.59
LAKE BOGA,-35.4609,143.6286,1990,27.72
LAKE BOGA,-35.4609,143.6286,2000,28.77
LAKE BOGA,-35.4609,143.6286,2010,26.72
LAKE BOGA,-35.4609,143.6286,2020,27.19
LAKE BOGA,-35.4609,143.6286,2030,28.11
LASCELLES,-35.6071,142.5811,1930,22.25
LASCELLES,-35.6071,142.5811,1940,26.12
LASCELLES,-35.6071,142.5811,1950,24.6
LASCELLES,-35.6071,142.5811,1960,28.71
LASCELLES,-35.6071,142.5811,1970,25.79
LASCELLES,-35.6071,142.5811,1980,31.45
LASCELLES,-35.6071,142.5811,1990,27.55
LASCELLES,-35.6071,142.5811,2000,30.26
LASCELLES,-35.6071,142.5811,2010,25.21
LASCELLES,-35.6071,142.5811,2030,27.14
LEAGHUR,-35.9653,143.7809,1910,30.83
LEAGHUR,-35.9653,143.7809,1920,32.78
LEAGHUR,-35.9653,143.7809,1930,29.66
LEAGHUR,-35.9653,143.7809,1940,28.97
LEAGHUR,-35.9653,143.7809,1950,25.37
LEAGHUR,-35.9653,143.7809,1960,34.08
LEAGHUR,-35.9653,143.7809,1970,27.84
LEAGHUR,-35.9653,143.7809,1980,33.71
LEAGHUR,-35.9653,143.7809,1990,30.21
LEAGHUR,-35.9653,143.7809,2000,30.14
LEAGHUR,-35.9653,143.7809,2030,29.82
BIRCHIP (MARLBED),-35.7980,142.8767,1910,26.77
BIRCHIP (MARLBED),-35.7980,142.8767,1920,29.45
BIRCHIP (MARLBED),-35.7980,142.8767,1930,27.33
BIRCHIP (MARLBED),-35.7980,142.8767,1940,27.17
BIRCHIP (MARLBED),-35.7980,142.8767,1950,25.65
BIRCHIP (MARLBED),-35.7980,142.8767,1960,33.39
BIRCHIP (MARLBED),-35.7980,142.8767,1970,29.51
BIRCHIP (MARLBED),-35.7980,142.8767,1980,34.88
